time,pm25,pm10,co,no2,o3
2026-02-22 01:00:00,39.9,40.2,551.0,27.3,47.0
2026-02-22 02:00:00,40.6,41.0,382.0,24.6,51.0
2026-02-22 03:00:00,40.5,40.9,334.0,22.2,54.0
2026-02-22 04:00:00,39.8,40.3,440.0,21.8,56.0
2026-02-22 05:00:00,39.7,40.3,829.0,26.0,50.0
2026-02-22 06:00:00,41.9,42.4,1373.0,32.3,41.0
2026-02-22 07:00:00,38.3,38.9,1720.0,35.0,40.0
2026-02-22 08:00:00,42.0,42.8,1682.0,29.5,66.0
2026-02-22 09:00:00,36.8,37.8,1448.0,21.9,103.0
2026-02-22 10:00:00,32.8,33.9,1230.0,15.6,135.0
2026-02-22 11:00:00,32.2,33.2,1047.0,11.4,163.0
2026-02-22 12:00:00,34.1,35.0,880.0,8.5,186.0
2026-02-22 13:00:00,34.3,35.2,886.0,8.1,193.0
2026-02-22 14:00:00,34.1,34.8,1088.0,10.7,173.0
2026-02-22 15:00:00,32.1,32.6,1463.0,15.7,138.0
2026-02-22 16:00:00,32.0,32.5,2098.0,22.4,104.0
2026-02-22 17:00:00,32.9,33.2,3312.0,31.6,78.0
2026-02-22 18:00:00,35.6,35.9,4787.0,42.4,55.0
2026-02-22 19:00:00,69.8,70.1,5655.0,79.1,25.0
2026-02-22 20:00:00,67.8,67.8,5432.0,72.8,25.0
2026-02-22 21:00:00,65.0,65.2,4601.0,63.8,24.0
2026-02-22 22:00:00,59.8,59.8,3751.0,54.9,25.0
2026-02-22 23:00:00,55.4,55.5,3034.0,46.5,28.0
2026-02-23 00:00:00,50.6,50.6,2297.0,38.2,33.0
2026-02-23 01:00:00,44.6,44.6,1665.0,31.7,36.0
2026-02-23 02:00:00,39.5,39.5,1125.0,27.5,35.0
2026-02-23 03:00:00,36.3,36.3,691.0,25.0,32.0
2026-02-23 04:00:00,34.8,34.9,527.0,24.1,30.0
2026-02-23 05:00:00,33.6,33.6,869.0,25.8,28.0
2026-02-23 06:00:00,32.7,32.7,1481.0,29.1,27.0
2026-02-23 07:00:00,35.2,35.2,1822.0,32.0,28.0
2026-02-23 08:00:00,28.3,28.3,1577.0,26.9,50.0
2026-02-23 09:00:00,22.0,22.1,1060.0,19.8,81.0
2026-02-23 10:00:00,19.7,19.7,674.0,14.0,110.0
2026-02-23 11:00:00,18.7,18.7,537.0,10.3,137.0
2026-02-23 12:00:00,19.8,19.8,530.0,7.9,161.0
2026-02-23 13:00:00,21.4,21.4,706.0,7.5,173.0
2026-02-23 14:00:00,24.4,24.4,1179.0,9.8,165.0
2026-02-23 15:00:00,26.7,26.7,1834.0,14.2,144.0
2026-02-23 16:00:00,25.0,25.1,2378.0,19.6,121.0
2026-02-23 17:00:00,29.5,29.5,2725.0,27.0,97.0
2026-02-23 18:00:00,33.9,33.9,2961.0,35.3,72.0
2026-02-23 19:00:00,26.8,26.8,3048.0,33.6,59.0
2026-02-23 20:00:00,30.5,30.5,2953.0,32.9,55.0
2026-02-23 21:00:00,31.3,31.3,2710.0,31.9,51.0
2026-02-23 22:00:00,31.7,31.7,2377.0,30.6,47.0
2026-02-23 23:00:00,31.4,31.4,1908.0,28.5,47.0
2026-02-24 00:00:00,31.4,31.4,1351.0,26.2,48.0
2026-02-24 01:00:00,32.4,32.4,907.0,24.8,47.0
2026-02-24 02:00:00,33.8,33.8,603.0,24.9,40.0
2026-02-24 03:00:00,34.3,34.3,413.0,25.9,31.0
2026-02-24 04:00:00,34.0,34.0,457.0,27.9,25.0
2026-02-24 05:00:00,33.6,33.6,917.0,32.2,20.0
2026-02-24 06:00:00,35.3,35.4,1611.0,37.5,17.0
2026-02-24 07:00:00,61.7,63.6,2122.0,59.6,9.0
2026-02-24 08:00:00,53.3,54.6,2303.0,51.9,22.0
2026-02-24 09:00:00,38.4,38.5,2299.0,41.2,41.0
2026-02-24 10:00:00,27.3,27.3,2135.0,32.3,60.0
2026-02-24 11:00:00,25.3,25.3,1684.0,26.8,79.0
2026-02-24 12:00:00,23.3,23.3,1071.0,23.2,98.0
2026-02-24 13:00:00,22.8,22.9,695.0,21.6,111.0
2026-02-24 14:00:00,24.3,24.3,544.0,20.2,118.0
2026-02-24 15:00:00,25.2,25.2,629.0,21.0,119.0
2026-02-24 16:00:00,27.2,27.2,1386.0,29.7,110.0
2026-02-24 17:00:00,41.0,41.0,3528.0,55.3,83.0
2026-02-24 18:00:00,63.6,63.8,6340.0,89.0,45.0
2026-02-24 19:00:00,122.9,125.7,8115.0,193.4,2.0
2026-02-24 20:00:00,121.5,126.2,7968.0,176.8,2.0
2026-02-24 21:00:00,110.8,115.3,6783.0,153.4,3.0
2026-02-24 22:00:00,101.0,105.0,5501.0,131.3,4.0
2026-02-24 23:00:00,89.2,92.9,4321.0,113.2,5.0
2026-02-25 00:00:00,83.1,86.4,3043.0,96.5,6.0
2026-02-25 01:00:00,75.9,78.5,2008.0,82.0,7.0
2026-02-25 02:00:00,68.0,69.8,1316.0,70.2,7.0
2026-02-25 03:00:00,64.0,65.7,866.0,60.6,8.0
2026-02-25 04:00:00,61.2,62.6,695.0,52.9,11.0
2026-02-25 05:00:00,56.0,57.3,979.0,48.1,17.0
2026-02-25 06:00:00,53.9,54.9,1542.0,45.2,26.0
2026-02-25 07:00:00,74.5,76.8,1896.0,51.3,58.0
2026-02-25 08:00:00,48.2,49.6,1802.0,40.0,85.0
2026-02-25 09:00:00,33.8,34.3,1500.0,24.3,123.0
2026-02-25 10:00:00,29.8,30.4,1215.0,12.2,152.0
2026-02-25 11:00:00,27.3,27.9,980.0,6.7,165.0
2026-02-25 12:00:00,25.1,25.7,763.0,4.9,169.0
2026-02-25 13:00:00,23.9,24.4,697.0,5.8,163.0
2026-02-25 14:00:00,24.3,24.7,795.0,9.9,142.0
2026-02-25 15:00:00,24.6,25.1,1043.0,16.8,111.0
2026-02-25 16:00:00,24.9,25.3,1535.0,23.9,83.0
2026-02-25 17:00:00,30.7,31.1,2571.0,31.3,63.0
2026-02-25 18:00:00,33.5,33.8,3850.0,39.0,47.0
2026-02-25 19:00:00,38.2,38.3,4561.0,40.5,75.0
2026-02-25 20:00:00,43.7,43.9,4185.0,42.9,65.0
2026-02-25 21:00:00,47.4,47.6,3241.0,46.1,51.0
2026-02-25 22:00:00,48.3,48.5,2471.0,47.2,39.0
2026-02-25 23:00:00,47.0,47.3,2212.0,44.5,33.0
2026-02-26 00:00:00,43.7,43.9,2128.0,39.8,30.0
2026-02-26 01:00:00,40.2,40.5,1943.0,35.8,27.0
2026-02-26 02:00:00,36.1,37.3,1436.0,33.3,22.0
2026-02-26 03:00:00,35.5,36.6,830.0,31.5,17.0
2026-02-26 04:00:00,34.9,35.9,519.0,30.8,15.0
2026-02-26 05:00:00,35.2,36.0,803.0,32.8,13.0
2026-02-26 06:00:00,40.6,41.4,1383.0,35.9,14.0
2026-02-26 07:00:00,34.9,36.1,1758.0,38.3,8.0
2026-02-26 08:00:00,31.4,33.1,1692.0,35.0,25.0
2026-02-26 09:00:00,34.6,36.7,1422.0,30.3,49.0
2026-02-26 10:00:00,30.7,32.8,1157.0,25.7,70.0
2026-02-26 11:00:00,24.2,25.2,885.0,21.1,86.0
2026-02-26 12:00:00,20.1,20.3,619.0,16.6,98.0
2026-02-26 13:00:00,19.3,19.5,607.0,14.5,104.0
2026-02-26 14:00:00,18.6,18.7,1023.0,15.6,100.0
2026-02-26 15:00:00,18.1,18.4,1693.0,19.0,89.0
2026-02-26 16:00:00,19.5,19.7,2340.0,24.2,74.0
2026-02-26 17:00:00,23.9,24.4,2953.0,32.9,54.0
2026-02-26 18:00:00,26.6,27.8,3543.0,43.3,30.0
2026-02-26 19:00:00,35.6,37.0,3871.0,54.6,13.0
2026-02-26 20:00:00,38.1,39.5,3736.0,53.0,9.0
2026-02-26 21:00:00,39.5,40.7,3339.0,50.7,5.0
2026-02-26 22:00:00,39.1,40.3,3047.0,47.8,1.0
2026-02-26 23:00:00,36.8,37.7,3084.0,44.1,0.0
2026-02-27 00:00:00,35.4,36.4,3225.0,39.8,1.0
2026-02-27 01:00:00,34.0,34.9,3161.0,36.1,1.0
2026-02-27 02:00:00,33.1,34.0,2627.0,32.9,0.0
2026-02-27 03:00:00,32.0,32.8,1887.0,30.3,0.0
2026-02-27 04:00:00,33.2,34.0,1423.0,29.5,0.0
2026-02-27 05:00:00,37.0,37.7,1560.0,32.8,6.0
2026-02-27 06:00:00,43.4,44.4,1972.0,37.9,15.0
2026-02-27 07:00:00,42.0,43.5,2167.0,37.7,39.0
2026-02-27 08:00:00,30.2,32.0,1874.0,31.3,50.0
2026-02-27 09:00:00,22.9,24.6,1364.0,22.3,66.0
2026-02-27 10:00:00,20.5,22.4,952.0,15.0,83.0
2026-02-27 11:00:00,18.0,19.4,732.0,10.5,103.0
2026-02-27 12:00:00,16.6,17.2,611.0,7.7,123.0
2026-02-27 13:00:00,16.9,17.5,627.0,6.7,132.0
2026-02-27 14:00:00,15.8,16.3,823.0,7.4,123.0
2026-02-27 15:00:00,14.2,14.6,1156.0,10.1,104.0
2026-02-27 16:00:00,15.5,15.8,1530.0,15.2,84.0
2026-02-27 17:00:00,19.4,19.6,1943.0,25.4,65.0
2026-02-27 18:00:00,25.6,26.1,2397.0,38.1,46.0
2026-02-27 19:00:00,51.5,53.6,2810.0,76.1,14.0
2026-02-27 20:00:00,49.7,51.5,3236.0,69.0,12.0
2026-02-27 21:00:00,44.6,45.9,3620.0,59.0,9.0
2026-02-27 22:00:00,40.3,41.3,3714.0,50.6,7.0
2026-02-27 23:00:00,37.5,38.4,3329.0,45.6,5.0
2026-02-28 00:00:00,36.4,37.3,2654.0,42.2,4.0
2026-02-28 01:00:00,38.3,39.2,2013.0,39.1,3.0
2026-02-28 02:00:00,37.8,38.8,1411.0,35.7,2.0
2026-02-28 03:00:00,34.3,35.2,841.0,32.7,3.0
2026-02-28 04:00:00,31.3,31.9,609.0,30.5,6.0
2026-02-28 05:00:00,29.2,29.7,1027.0,30.2,13.0
2026-02-28 06:00:00,31.8,32.5,1782.0,30.7,23.0
2026-02-28 07:00:00,38.4,40.0,2236.0,41.4,22.0
2026-02-28 08:00:00,33.4,35.5,2055.0,33.0,41.0
2026-02-28 09:00:00,21.3,22.6,1572.0,21.3,69.0
2026-02-28 10:00:00,16.4,16.8,1152.0,12.2,96.0
2026-02-28 11:00:00,16.7,17.1,898.0,7.9,122.0
2026-02-28 12:00:00,19.8,20.1,706.0,6.1,147.0
2026-02-28 13:00:00,25.4,25.7,627.0,5.9,165.0
2026-02-28 14:00:00,32.0,32.2,691.0,6.9,173.0
2026-02-28 15:00:00,38.0,38.4,867.0,9.5,174.0
2026-02-28 16:00:00,42.1,42.8,1114.0,13.7,166.0
2026-02-28 17:00:00,39.9,40.7,1497.0,21.0,143.0
2026-02-28 18:00:00,41.9,43.0,1952.0,30.0,111.0
2026-02-28 19:00:00,43.5,44.5,2239.0,34.0,86.0
2026-02-28 20:00:00,46.7,47.4,2237.0,34.8,77.0
2026-02-28 21:00:00,50.4,51.2,2067.0,35.7,66.0
2026-02-28 22:00:00,49.9,50.8,1860.0,35.5,56.0
2026-02-28 23:00:00,48.1,48.9,1644.0,33.2,51.0
2026-03-01 00:00:00,47.0,47.8,1390.0,29.7,48.0
2026-03-01 01:00:00,46.0,46.8,1142.0,26.9,46.0
2026-03-01 02:00:00,45.4,46.2,838.0,25.0,44.0
2026-03-01 03:00:00,44.6,45.4,539.0,23.7,42.0
2026-03-01 04:00:00,43.8,44.7,480.0,24.1,40.0
2026-03-01 05:00:00,43.2,44.1,917.0,28.2,35.0
2026-03-01 06:00:00,44.9,45.8,1592.0,34.1,30.0
2026-03-01 07:00:00,49.7,50.4,1966.0,30.7,47.0
2026-03-01 08:00:00,38.9,39.9,1717.0,25.4,78.0
2026-03-01 09:00:00,32.7,33.6,1166.0,18.1,120.0
2026-03-01 10:00:00,29.0,29.6,740.0,12.2,151.0
2026-03-01 11:00:00,25.9,26.5,603.0,8.9,162.0
2026-03-01 12:00:00,24.6,25.1,591.0,7.1,161.0
2026-03-01 13:00:00,23.6,24.2,635.0,6.8,158.0
2026-03-01 14:00:00,23.9,24.4,702.0,8.0,155.0
2026-03-01 15:00:00,25.0,25.6,826.0,10.7,148.0
2026-03-01 16:00:00,28.8,29.3,1041.0,15.2,137.0
2026-03-01 17:00:00,34.9,35.4,1452.0,23.3,118.0
2026-03-01 18:00:00,39.5,39.9,1954.0,33.3,94.0
2026-03-01 19:00:00,36.9,37.3,2269.0,31.4,78.0
2026-03-01 20:00:00,36.4,36.7,2249.0,32.2,68.0
2026-03-01 21:00:00,36.3,36.6,2043.0,33.2,55.0
2026-03-01 22:00:00,37.7,38.0,1817.0,33.5,45.0
2026-03-01 23:00:00,38.8,38.9,1613.0,32.4,41.0
2026-03-02 00:00:00,39.0,39.2,1390.0,30.5,41.0
2026-03-02 01:00:00,40.2,40.4,1188.0,28.7,41.0
2026-03-02 02:00:00,41.4,41.7,952.0,26.9,41.0
2026-03-02 03:00:00,43.2,43.7,737.0,25.3,42.0
2026-03-02 04:00:00,45.9,46.4,757.0,25.2,43.0
2026-03-02 05:00:00,49.5,49.9,1279.0,28.8,40.0
2026-03-02 06:00:00,54.2,54.7,2035.0,34.0,38.0
2026-03-02 07:00:00,67.8,68.2,2435.0,41.3,43.0
2026-03-02 08:00:00,62.4,62.9,2109.0,33.5,79.0
2026-03-02 09:00:00,45.4,46.3,1426.0,22.7,128.0
2026-03-02 10:00:00,46.4,47.5,905.0,14.3,169.0
2026-03-02 11:00:00,50.1,51.2,755.0,9.9,197.0
2026-03-02 12:00:00,53.8,54.9,768.0,8.0,216.0
2026-03-02 13:00:00,55.3,56.2,835.0,8.9,216.0
2026-03-02 14:00:00,50.3,51.1,903.0,13.9,185.0
2026-03-02 15:00:00,46.1,46.6,1026.0,21.7,135.0
2026-03-02 16:00:00,47.8,48.2,1253.0,29.2,93.0
2026-03-02 17:00:00,49.0,49.2,1727.0,35.9,69.0
2026-03-02 18:00:00,48.9,49.2,2304.0,42.2,52.0
2026-03-02 19:00:00,63.6,63.8,2608.0,61.2,31.0
2026-03-02 20:00:00,67.5,67.8,2399.0,60.2,27.0
2026-03-02 21:00:00,67.3,67.8,1916.0,58.4,22.0
2026-03-02 22:00:00,65.7,65.9,1498.0,54.9,20.0
2026-03-02 23:00:00,61.2,61.7,1275.0,48.1,23.0
2026-03-03 00:00:00,58.0,58.3,1116.0,39.5,28.0
2026-03-03 01:00:00,55.5,55.8,974.0,32.8,31.0
2026-03-03 02:00:00,53.7,53.9,755.0,29.3,31.0
2026-03-03 03:00:00,53.0,53.3,552.0,27.8,29.0
2026-03-03 04:00:00,54.1,54.5,594.0,27.7,28.0
2026-03-03 05:00:00,61.5,61.9,1168.0,30.7,28.0
2026-03-03 06:00:00,69.6,70.1,1988.0,35.1,29.0
2026-03-03 07:00:00,67.1,67.3,2423.0,42.7,33.0
2026-03-03 08:00:00,52.0,52.4,2075.0,33.9,65.0
2026-03-03 09:00:00,34.8,35.0,1342.0,21.8,110.0
2026-03-03 10:00:00,29.9,30.2,789.0,12.5,142.0
2026-03-03 11:00:00,26.7,27.1,644.0,8.5,151.0
2026-03-03 12:00:00,25.7,26.1,678.0,7.4,147.0
2026-03-03 13:00:00,27.6,28.1,771.0,7.7,138.0
2026-03-03 14:00:00,29.5,30.2,833.0,8.6,125.0
2026-03-03 15:00:00,29.3,30.0,953.0,10.9,107.0
2026-03-03 16:00:00,23.2,23.8,1275.0,16.3,87.0
2026-03-03 17:00:00,23.2,23.9,2066.0,28.0,65.0
2026-03-03 18:00:00,36.1,36.7,3059.0,42.8,42.0
2026-03-03 19:00:00,44.0,44.8,3592.0,59.9,12.0
2026-03-03 20:00:00,47.5,48.1,3261.0,59.0,10.0
2026-03-03 21:00:00,49.9,50.5,2470.0,57.4,8.0
2026-03-03 22:00:00,49.4,49.9,1776.0,54.6,8.0
2026-03-03 23:00:00,48.0,48.7,1374.0,49.4,11.0
2026-03-04 00:00:00,44.0,44.6,1068.0,43.0,15.0
2026-03-04 01:00:00,39.1,39.7,823.0,37.7,18.0
2026-03-04 02:00:00,38.2,38.6,576.0,34.8,19.0
2026-03-04 03:00:00,38.9,39.3,389.0,33.0,19.0
2026-03-04 04:00:00,39.0,39.5,413.0,31.2,21.0
2026-03-04 05:00:00,38.9,39.2,831.0,29.3,27.0
2026-03-04 06:00:00,38.2,38.6,1461.0,27.3,34.0
2026-03-04 07:00:00,35.9,36.4,1901.0,29.7,32.0
2026-03-04 08:00:00,31.9,32.4,1988.0,24.7,44.0
2026-03-04 09:00:00,25.8,26.3,1886.0,17.8,61.0
2026-03-04 10:00:00,19.2,19.6,1688.0,12.4,77.0
2026-03-04 11:00:00,17.0,17.5,1335.0,9.6,91.0
2026-03-04 12:00:00,17.8,18.2,887.0,8.4,103.0
2026-03-04 13:00:00,20.1,20.7,616.0,8.7,107.0
2026-03-04 14:00:00,21.4,21.9,665.0,10.8,97.0
2026-03-04 15:00:00,20.6,21.1,891.0,14.5,78.0
2026-03-04 16:00:00,18.1,18.6,1135.0,19.5,61.0
2026-03-04 17:00:00,22.2,22.7,1394.0,27.1,49.0
2026-03-04 18:00:00,28.5,29.0,1671.0,36.0,39.0
2026-03-04 19:00:00,26.4,26.9,1823.0,33.1,49.0
2026-03-04 20:00:00,24.4,24.8,1778.0,32.1,45.0
2026-03-04 21:00:00,23.6,23.9,1608.0,30.6,39.0
2026-03-04 22:00:00,21.7,22.1,1383.0,29.0,35.0
2026-03-04 23:00:00,19.3,19.7,1077.0,27.5,34.0
2026-03-05 00:00:00,17.6,18.1,715.0,25.9,35.0
2026-03-05 01:00:00,17.5,17.9,450.0,24.4,37.0
2026-03-05 02:00:00,18.3,18.8,330.0,22.8,41.0
2026-03-05 03:00:00,19.4,19.9,307.0,21.2,46.0
2026-03-05 04:00:00,20.6,21.1,381.0,20.3,50.0
2026-03-05 05:00:00,21.7,22.2,637.0,21.0,48.0
2026-03-05 06:00:00,24.2,24.7,992.0,22.5,44.0
2026-03-05 07:00:00,25.3,26.5,1192.0,18.1,45.0
2026-03-05 08:00:00,26.1,27.0,1079.0,16.0,61.0
2026-03-05 09:00:00,26.3,27.2,813.0,13.0,84.0
2026-03-05 10:00:00,28.3,29.2,618.0,10.3,106.0
2026-03-05 11:00:00,31.9,32.5,583.0,8.0,129.0
2026-03-05 12:00:00,32.5,33.1,620.0,6.1,153.0
2026-03-05 13:00:00,31.9,32.4,691.0,5.7,164.0
2026-03-05 14:00:00,34.8,35.3,793.0,7.5,156.0
2026-03-05 15:00:00,32.5,32.8,930.0,10.8,136.0
2026-03-05 16:00:00,29.2,29.5,1073.0,15.0,116.0
2026-03-05 17:00:00,30.7,31.0,1256.0,20.9,100.0
2026-03-05 18:00:00,33.2,33.3,1446.0,27.6,84.0
2026-03-05 19:00:00,32.9,33.1,1517.0,30.6,73.0
2026-03-05 20:00:00,34.3,34.5,1382.0,29.4,70.0
2026-03-05 21:00:00,34.7,34.9,1129.0,27.6,67.0
2026-03-05 22:00:00,35.4,35.6,897.0,25.4,66.0
2026-03-05 23:00:00,34.8,34.9,728.0,22.2,71.0
2026-03-06 00:00:00,31.8,31.9,581.0,18.6,79.0
2026-03-06 01:00:00,26.8,27.0,472.0,15.9,85.0
2026-03-06 02:00:00,24.0,24.0,367.0,14.8,87.0
2026-03-06 03:00:00,22.5,22.5,300.0,14.6,88.0
2026-03-06 04:00:00,20.2,20.3,389.0,15.5,86.0
2026-03-06 05:00:00,16.2,16.3,816.0,18.5,79.0
2026-03-06 06:00:00,19.8,19.9,1400.0,22.5,70.0
2026-03-06 07:00:00,14.3,14.3,1715.0,25.4,47.0
2026-03-06 08:00:00,14.0,14.1,1492.0,22.0,55.0
2026-03-06 09:00:00,14.9,15.0,1000.0,17.1,66.0
2026-03-06 10:00:00,16.5,16.8,624.0,13.0,79.0
2026-03-06 11:00:00,17.6,17.9,508.0,10.0,96.0
2026-03-06 12:00:00,18.7,19.1,507.0,7.6,115.0
2026-03-06 13:00:00,20.0,20.5,573.0,6.7,126.0
2026-03-06 14:00:00,20.7,21.2,702.0,7.8,122.0
2026-03-06 15:00:00,20.4,20.9,897.0,10.4,110.0
2026-03-06 16:00:00,20.2,20.6,1119.0,13.6,96.0
2026-03-06 17:00:00,22.2,22.6,1431.0,17.9,81.0
2026-03-06 18:00:00,22.2,22.6,1769.0,22.8,65.0
2026-03-06 19:00:00,31.9,32.7,1902.0,29.8,57.0
2026-03-06 20:00:00,34.2,34.5,1656.0,29.1,57.0
2026-03-06 21:00:00,35.3,35.6,1205.0,28.2,56.0
2026-03-06 22:00:00,34.3,34.7,837.0,27.0,55.0
2026-03-06 23:00:00,32.8,33.2,668.0,25.5,53.0
2026-03-07 00:00:00,30.3,30.6,582.0,23.7,50.0
2026-03-07 01:00:00,26.5,27.0,522.0,22.3,48.0
2026-03-07 02:00:00,22.4,22.8,438.0,21.5,47.0
2026-03-07 03:00:00,19.2,19.5,379.0,21.0,48.0
2026-03-07 04:00:00,17.3,17.6,441.0,20.9,48.0
2026-03-07 05:00:00,16.7,17.0,761.0,21.9,46.0
2026-03-07 06:00:00,16.6,16.9,1202.0,23.3,45.0
2026-03-07 07:00:00,16.1,16.4,1438.0,23.4,50.0
2026-03-07 08:00:00,16.8,17.1,1259.0,19.5,63.0
2026-03-07 09:00:00,16.8,17.1,876.0,14.2,81.0
2026-03-07 10:00:00,16.3,16.5,599.0,10.1,95.0
2026-03-07 11:00:00,17.1,17.2,548.0,8.3,101.0
2026-03-07 12:00:00,17.1,17.3,604.0,7.6,102.0
2026-03-07 13:00:00,16.1,16.4,720.0,7.7,103.0
2026-03-07 14:00:00,16.3,16.7,923.0,8.2,106.0
2026-03-07 15:00:00,14.0,14.5,1186.0,9.4,108.0
2026-03-07 16:00:00,15.5,16.0,1379.0,11.7,107.0
2026-03-07 17:00:00,19.2,19.6,1446.0,16.0,99.0
2026-03-07 18:00:00,20.9,21.3,1442.0,21.3,87.0
2026-03-07 19:00:00,22.1,22.2,1407.0,31.1,61.0
2026-03-07 20:00:00,24.0,24.1,1356.0,33.4,54.0
2026-03-07 21:00:00,27.5,27.6,1273.0,36.4,43.0
2026-03-07 22:00:00,30.4,30.6,1148.0,37.1,37.0
2026-03-07 23:00:00,29.7,29.9,946.0,33.4,38.0
2026-03-08 00:00:00,25.8,26.0,702.0,27.5,43.0
2026-03-08 01:00:00,20.3,20.7,515.0,23.1,47.0
2026-03-08 02:00:00,17.5,18.0,403.0,21.7,47.0
2026-03-08 03:00:00,17.9,18.3,348.0,21.8,45.0
2026-03-08 04:00:00,20.2,20.6,397.0,22.1,44.0
2026-03-08 05:00:00,22.9,23.2,653.0,22.9,45.0
2026-03-08 06:00:00,25.6,25.8,1013.0,24.0,46.0
2026-03-08 07:00:00,23.5,23.7,1216.0,34.4,33.0
2026-03-08 08:00:00,27.1,27.2,1097.0,31.1,44.0
2026-03-08 09:00:00,24.0,24.2,821.0,26.5,60.0
2026-03-08 10:00:00,20.8,21.0,616.0,21.5,79.0
2026-03-08 11:00:00,19.5,19.7,571.0,15.5,107.0
2026-03-08 12:00:00,21.5,21.7,598.0,9.3,138.0
2026-03-08 13:00:00,21.8,22.0,657.0,6.1,153.0
2026-03-08 14:00:00,23.1,23.2,707.0,7.3,140.0
2026-03-08 15:00:00,17.8,17.9,789.0,11.6,111.0
2026-03-08 16:00:00,19.0,19.2,988.0,18.7,85.0
2026-03-08 17:00:00,26.9,27.1,1432.0,30.0,69.0
2026-03-08 18:00:00,32.5,32.6,1993.0,44.0,55.0
2026-03-08 19:00:00,33.3,33.9,2372.0,36.6,76.0
2026-03-08 20:00:00,40.5,40.9,2461.0,41.0,65.0
2026-03-08 21:00:00,47.6,48.1,2369.0,46.9,50.0
2026-03-08 22:00:00,53.2,53.6,2119.0,49.5,40.0
2026-03-08 23:00:00,53.7,54.0,1607.0,45.8,41.0
2026-03-09 00:00:00,49.7,50.1,937.0,38.9,46.0
2026-03-09 01:00:00,45.6,46.0,450.0,33.0,51.0
2026-03-09 02:00:00,42.7,43.2,260.0,29.2,52.0
2026-03-09 03:00:00,41.7,42.1,253.0,26.5,52.0
2026-03-09 04:00:00,42.7,43.2,419.0,26.3,50.0
2026-03-09 05:00:00,45.5,46.0,892.0,31.4,41.0
2026-03-09 06:00:00,50.2,50.6,1539.0,38.9,31.0
2026-03-09 07:00:00,78.0,78.5,1950.0,41.5,48.0
2026-03-09 08:00:00,66.8,68.0,1901.0,33.6,88.0
2026-03-09 09:00:00,57.7,59.0,1615.0,22.7,143.0
2026-03-09 10:00:00,55.2,56.5,1354.0,14.2,187.0
2026-03-09 11:00:00,51.2,52.4,1163.0,10.3,211.0
2026-03-09 12:00:00,51.1,52.3,997.0,8.7,224.0
2026-03-09 13:00:00,51.7,52.7,974.0,8.4,229.0
2026-03-09 14:00:00,53.6,54.5,1093.0,8.3,230.0
2026-03-09 15:00:00,51.6,52.5,1355.0,9.4,223.0
2026-03-09 16:00:00,51.6,52.6,1888.0,13.9,204.0
2026-03-09 17:00:00,52.6,53.2,3014.0,24.2,163.0
2026-03-09 18:00:00,50.9,51.2,4411.0,37.9,110.0
2026-03-09 19:00:00,37.7,37.7,5237.0,48.3,72.0
2026-03-09 20:00:00,48.1,48.2,5025.0,55.2,58.0
2026-03-09 21:00:00,56.5,56.5,4242.0,64.5,40.0
2026-03-09 22:00:00,67.1,67.1,3449.0,71.1,25.0
2026-03-09 23:00:00,74.5,74.7,2794.0,71.8,19.0
2026-03-10 00:00:00,79.4,79.6,2129.0,69.7,17.0
2026-03-10 01:00:00,78.0,78.2,1575.0,68.4,15.0
2026-03-10 02:00:00,82.7,82.9,1099.0,70.4,10.0
2026-03-10 03:00:00,90.8,91.0,734.0,73.2,6.0
2026-03-10 04:00:00,98.7,99.0,699.0,72.8,7.0
2026-03-10 05:00:00,103.1,103.4,1309.0,67.1,16.0
2026-03-10 06:00:00,101.5,101.7,2249.0,58.1,31.0
2026-03-10 07:00:00,103.4,106.2,2793.0,61.4,51.0
2026-03-10 08:00:00,54.0,54.7,2528.0,50.4,77.0
2026-03-10 09:00:00,35.3,36.0,1867.0,35.0,113.0
2026-03-10 10:00:00,30.5,31.3,1324.0,22.5,145.0
2026-03-10 11:00:00,29.3,30.4,1077.0,15.5,170.0
2026-03-10 12:00:00,30.0,31.1,948.0,11.4,190.0
2026-03-10 13:00:00,30.0,31.1,912.0,9.4,201.0
2026-03-10 14:00:00,32.6,33.8,983.0,8.6,202.0
2026-03-10 15:00:00,30.7,31.7,1147.0,9.9,193.0
2026-03-10 16:00:00,31.2,32.0,1342.0,15.2,174.0
2026-03-10 17:00:00,35.4,36.0,1589.0,28.2,136.0
2026-03-10 18:00:00,46.8,47.3,1867.0,45.2,88.0
2026-03-10 19:00:00,48.5,49.1,2051.0,64.2,35.0
2026-03-10 20:00:00,53.6,54.0,2100.0,60.1,36.0
2026-03-10 21:00:00,51.9,52.4,2056.0,54.3,38.0
2026-03-10 22:00:00,54.6,55.1,1915.0,48.5,40.0
2026-03-10 23:00:00,56.1,56.5,1622.0,43.0,42.0
2026-03-11 00:00:00,54.9,55.2,1232.0,37.5,44.0
2026-03-11 01:00:00,53.7,53.9,909.0,33.1,45.0
2026-03-11 02:00:00,52.9,53.1,652.0,30.2,43.0
2026-03-11 03:00:00,52.3,52.6,461.0,28.5,39.0
2026-03-11 04:00:00,52.0,52.5,504.0,28.1,37.0
2026-03-11 05:00:00,52.9,53.4,1018.0,30.4,34.0
2026-03-11 06:00:00,56.2,56.9,1767.0,34.0,32.0
2026-03-11 07:00:00,68.5,69.4,2203.0,40.4,41.0
